chunk_id,doc_id,country,region,doc_type,pub_year,original_language,source_language_match,policy_topic_id
Japan_AI_Strategy_2022_chunk_12,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_13,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_14,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_15,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_16,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_17,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_18,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_19,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_20,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_21,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_22,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,5
Japan_AI_Strategy_2022_chunk_23,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,7
Japan_AI_Strategy_2022_chunk_24,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_25,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_26,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,2
Japan_AI_Strategy_2022_chunk_27,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
Japan_AI_Strategy_2022_chunk_28,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,17
Japan_AI_Strategy_2022_chunk_29,Japan_AI_Strategy_2022,Japan,Asia-Pacific,National Strategy,2022,ja,False,-1
China_New_Generation_AI_Development_Plan_2017_chunk_0,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_1,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_2,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_3,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_4,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_5,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_6,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_7,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_8,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_9,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_10,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_11,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_12,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_13,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,-1
China_New_Generation_AI_Development_Plan_2017_chunk_14,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_15,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_16,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_17,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_18,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,2
China_New_Generation_AI_Development_Plan_2017_chunk_19,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_20,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_21,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_22,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_23,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_24,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,3
China_New_Generation_AI_Development_Plan_2017_chunk_25,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_26,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_New_Generation_AI_Development_Plan_2017_chunk_27,China_New_Generation_AI_Development_Plan_2017,China,Asia-Pacific,National Strategy,2017,zh,False,7
China_Interim_Measures_Generative_AI_2023_chunk_0,China_Interim_Measures_Generative_AI_2023,China,Asia-Pacific,Binding Regulation,2023,zh,False,-1
China_Interim_Measures_Generative_AI_2023_chunk_1,China_Interim_Measures_Generative_AI_2023,China,Asia-Pacific,Binding Regulation,2023,zh,False,-1
China_Interim_Measures_Generative_AI_2023_chunk_2,China_Interim_Measures_Generative_AI_2023,China,Asia-Pacific,Binding Regulation,2023,zh,False,-1
China_Interim_Measures_Generative_AI_2023_chunk_3,China_Interim_Measures_Generative_AI_2023,China,Asia-Pacific,Binding Regulation,2023,zh,False,-1
China_Interim_Measures_Generative_AI_2023_chunk_4,China_Interim_Measures_Generative_AI_2023,China,Asia-Pacific,Binding Regulation,2023,zh,False,-1
China_Interim_Measures_Generative_AI_2023_chunk_5,China_Interim_Measures_Generative_AI_2023,China,Asia-Pacific,Binding Regulation,2023,zh,False,-1
SouthKorea_AI_Basic_Act_2025_chunk_0,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_1,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_2,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,3
SouthKorea_AI_Basic_Act_2025_chunk_3,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_4,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,-1
SouthKorea_AI_Basic_Act_2025_chunk_5,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,-1
SouthKorea_AI_Basic_Act_2025_chunk_6,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,-1
SouthKorea_AI_Basic_Act_2025_chunk_7,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_8,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_9,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,-1
SouthKorea_AI_Basic_Act_2025_chunk_10,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_11,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_12,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,3
SouthKorea_AI_Basic_Act_2025_chunk_13,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_14,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_15,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_16,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
SouthKorea_AI_Basic_Act_2025_chunk_17,SouthKorea_AI_Basic_Act_2025,South Korea,Asia-Pacific,National Law,2025,ko,False,0
Rwanda_National_AI_Policy_2023_chunk_0,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,2
Rwanda_National_AI_Policy_2023_chunk_1,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,2
Rwanda_National_AI_Policy_2023_chunk_2,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,-1
Rwanda_National_AI_Policy_2023_chunk_3,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,2
Rwanda_National_AI_Policy_2023_chunk_4,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,-1
Rwanda_National_AI_Policy_2023_chunk_5,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,2
Rwanda_National_AI_Policy_2023_chunk_6,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,2
Rwanda_National_AI_Policy_2023_chunk_7,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,-1
Rwanda_National_AI_Policy_2023_chunk_8,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,-1
Rwanda_National_AI_Policy_2023_chunk_9,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,-1
Rwanda_National_AI_Policy_2023_chunk_10,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National Strategy,2023,en,True,-1
Kenya_National_AI_Strategy_Draft_2025_chunk_3,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_4,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_5,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_6,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_7,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_8,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_9,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,-1
Kenya_National_AI_Strategy_Draft_2025_chunk_10,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_11,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_12,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_13,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_14,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_15,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,-1
Kenya_National_AI_Strategy_Draft_2025_chunk_16,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_17,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,10
Kenya_National_AI_Strategy_Draft_2025_chunk_18,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_19,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_20,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_21,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,8
Kenya_National_AI_Strategy_Draft_2025_chunk_22,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,-1
Kenya_National_AI_Strategy_Draft_2025_chunk_23,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,8
Kenya_National_AI_Strategy_Draft_2025_chunk_24,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,8
Kenya_National_AI_Strategy_Draft_2025_chunk_25,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,8
Kenya_National_AI_Strategy_Draft_2025_chunk_26,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,10
Kenya_National_AI_Strategy_Draft_2025_chunk_27,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_28,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_29,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_30,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_31,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_32,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_33,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_34,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,8
Kenya_National_AI_Strategy_Draft_2025_chunk_35,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_36,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_37,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_38,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_39,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_40,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_41,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_42,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_43,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_44,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_45,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_52,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_53,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_54,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Kenya_National_AI_Strategy_Draft_2025_chunk_55,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,National Strategy,2025,en,True,4
Egypt_National_AI_Strategy_2021_chunk_0,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_1,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_2,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_3,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_4,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_5,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_6,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_7,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_8,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_9,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_11,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_12,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_13,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_14,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_15,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_16,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_17,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_18,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,2
Egypt_National_AI_Strategy_2021_chunk_19,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_20,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_21,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_22,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_23,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_24,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_25,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_26,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_27,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_28,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_29,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_30,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_31,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_32,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_33,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,16
Egypt_National_AI_Strategy_2021_chunk_34,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_35,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_36,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_37,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_38,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_39,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_40,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,9
Egypt_National_AI_Strategy_2021_chunk_41,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_42,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_43,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_44,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_45,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_46,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_47,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
Egypt_National_AI_Strategy_2021_chunk_48,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_49,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_50,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,5
Egypt_National_AI_Strategy_2021_chunk_51,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,National Strategy,2021,en,True,-1
UAE_National_AI_Strategy_2031_chunk_0,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_1,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_2,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_3,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_4,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_5,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_6,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_7,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_8,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
UAE_National_AI_Strategy_2031_chunk_9,UAE_National_AI_Strategy_2031,UAE,Africa & Middle East,National Strategy,2022,en,True,12
