chunk_id,doc_id,country,region,doc_name,doc_type,year,topic_id,topic_words
Mexico_AI_National_Agenda_2018_chunk_725,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_726,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_727,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_728,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_729,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_730,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_731,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_732,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_733,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_734,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_735,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_736,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_737,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_738,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_739,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_740,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Mexico_AI_National_Agenda_2018_chunk_741,Mexico_AI_National_Agenda_2018,Mexico,Latin America,Mexico Towards an AI National Agenda 2018,Policy Agenda,2018,-1,
Rwanda_National_AI_Policy_2023_chunk_0,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National AI Policy Rwanda 2023,National Strategy,2023,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Rwanda_National_AI_Policy_2023_chunk_1,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National AI Policy Rwanda 2023,National Strategy,2023,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Rwanda_National_AI_Policy_2023_chunk_2,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National AI Policy Rwanda 2023,National Strategy,2023,-1,
Rwanda_National_AI_Policy_2023_chunk_3,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National AI Policy Rwanda 2023,National Strategy,2023,-1,
Rwanda_National_AI_Policy_2023_chunk_4,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National AI Policy Rwanda 2023,National Strategy,2023,-1,
Rwanda_National_AI_Policy_2023_chunk_5,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National AI Policy Rwanda 2023,National Strategy,2023,-1,
Rwanda_National_AI_Policy_2023_chunk_6,Rwanda_National_AI_Policy_2023,Rwanda,Africa & Middle East,National AI Policy Rwanda 2023,National Strategy,2023,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_0,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_1,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_2,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_3,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_4,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_5,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_6,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_7,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_8,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_9,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Kenya_National_AI_Strategy_Draft_2025_chunk_10,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_11,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_12,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_13,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_14,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_15,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_16,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_17,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_18,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_19,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_20,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_21,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Kenya_National_AI_Strategy_Draft_2025_chunk_22,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Kenya_National_AI_Strategy_Draft_2025_chunk_23,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_24,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_25,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_26,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_27,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_28,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_29,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_30,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,25,"cell, microscopy, image, tissue, imaging, cellular, raman, phenotype, morphology, single"
Kenya_National_AI_Strategy_Draft_2025_chunk_31,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_32,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Kenya_National_AI_Strategy_Draft_2025_chunk_33,Kenya_National_AI_Strategy_Draft_2025,Kenya,Africa & Middle East,Kenya National AI Strategy Draft 2025,National Strategy,2025,-1,
Egypt_National_AI_Strategy_2021_chunk_0,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,Egypt National AI Strategy 2021,National Strategy,2021,-1,
Egypt_National_AI_Strategy_2021_chunk_1,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,Egypt National AI Strategy 2021,National Strategy,2021,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm"
Egypt_National_AI_Strategy_2021_chunk_2,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,Egypt National AI Strategy 2021,National Strategy,2021,-1,
Egypt_National_AI_Strategy_2021_chunk_3,Egypt_National_AI_Strategy_2021,Egypt,Africa & Middle East,Egypt National AI Strategy 2021,National Strategy,2021,-1,
